id,cuisine
10073,greek
4798,mexican
7802,cajun_creole
3970,italian
24416,southern_us
13072,russian
29046,cajun_creole
12898,french
24957,indian
18725,thai
46929,southern_us
23140,moroccan
30516,chinese
34081,vietnamese
12927,italian
44088,southern_us
20785,italian
16672,southern_us
5400,mexican
30322,italian
17272,italian
9797,italian
14795,mexican
7619,italian
42124,southern_us
23249,thai
44158,chinese
17462,chinese
3580,italian
9896,mexican
29669,italian
30625,filipino
7685,italian
7632,italian
28349,mexican
4510,thai
35383,brazilian
18569,italian
11379,chinese
9434,italian
37774,southern_us
33651,chinese
47017,italian
31874,moroccan
26733,irish
20962,chinese
1467,southern_us
11173,indian
12949,southern_us
11565,southern_us
29756,mexican
25577,italian
36779,chinese
10974,italian
42163,southern_us
15337,french
23242,vietnamese
7952,brazilian
27424,mexican
3816,southern_us
27190,italian
43764,french
17714,chinese
30022,mexican
33281,moroccan
43503,southern_us
27385,thai
2396,thai
25387,indian
1017,vietnamese
18852,chinese
14861,french
47487,italian
46015,chinese
12684,italian
12588,french
33061,chinese
38952,italian
20915,indian
34732,italian
48656,italian
38736,mexican
20374,indian
18664,mexican
15638,irish
10458,italian
47980,cajun_creole
43084,greek
4534,chinese
26269,southern_us
23498,thai
5053,french
5010,italian
49028,italian
36714,chinese
21490,mexican
8448,korean
49408,japanese
28982,italian
20207,vietnamese
37751,irish
42412,italian
47466,southern_us
40672,chinese
47821,mexican
42090,french
10019,jamaican
45793,southern_us
32933,mexican
48283,french
19798,greek
41233,mexican
37147,italian
26516,chinese
4305,southern_us
30883,italian
31677,french
25378,southern_us
40122,chinese
20889,italian
10994,korean
29311,cajun_creole
46431,french
17648,thai
32111,chinese
15728,french
16960,southern_us
23535,french
29667,mexican
31729,mexican
41910,greek
13996,french
21089,italian
32705,greek
42847,french
26201,japanese
26813,brazilian
32471,italian
44990,southern_us
17237,french
39403,japanese
15652,mexican
14568,italian
44779,mexican
37888,thai
9529,mexican
20700,southern_us
17741,mexican
17475,southern_us
12581,mexican
5996,spanish
29042,chinese
987,mexican
39819,italian
31679,southern_us
1150,italian
39167,thai
43037,chinese
20071,french
43815,french
31649,italian
12218,mexican
32836,chinese
18175,southern_us
48197,japanese
31474,chinese
46428,italian
25246,southern_us
2991,southern_us
38216,greek
14978,italian
31085,thai
34515,italian
6026,indian
19132,italian
48775,french
29309,mexican
4033,italian
36462,indian
13235,chinese
17863,southern_us
25694,french
24204,italian
14541,italian
13993,chinese
8996,mexican
9943,irish
22707,southern_us
35292,french
46886,mexican
11566,italian
8272,italian
30552,chinese
21033,southern_us
42971,french
42275,mexican
44059,southern_us
44159,spanish
48500,italian
14617,vietnamese
7867,indian
13913,chinese
40684,indian
49174,southern_us
34772,southern_us
16738,italian
11353,thai
17429,chinese
6213,mexican
26682,french
42067,french
45944,southern_us
43318,italian
32084,chinese
23806,italian
2721,southern_us
6479,russian
48519,mexican
12560,mexican
4171,japanese
14434,greek
21159,italian
44745,italian
12965,mexican
39978,indian
32514,indian
1336,italian
48649,greek
21591,chinese
32813,italian
5818,chinese
39944,greek
33274,italian
13429,southern_us
9739,chinese
44031,mexican
25007,italian
29143,french
41309,southern_us
17675,thai
5570,italian
12206,italian
33553,italian
30898,thai
23937,french
11454,mexican
16091,greek
6058,cajun_creole
18720,thai
42018,mexican
3462,mexican
19617,cajun_creole
18874,indian
6416,italian
15063,indian
46292,chinese
38247,italian
36427,mexican
47417,southern_us
4768,mexican
11626,greek
21027,indian
22079,italian
20527,chinese
27846,french
16236,mexican
46145,french
7761,thai
34212,italian
17180,thai
4546,moroccan
44474,italian
37886,thai
17842,southern_us
27282,chinese
979,southern_us
6895,french
4150,french
32995,mexican
8444,chinese
13686,mexican
8918,moroccan
17569,indian
19313,indian
23833,mexican
4623,italian
18164,french
45780,indian
17994,mexican
12268,indian
14368,thai
19242,indian
21658,spanish
32160,french
20931,french
30800,chinese
33829,thai
29674,chinese
36367,chinese
40547,mexican
39583,southern_us
18638,cajun_creole
10010,southern_us
7084,italian
30421,mexican
24243,italian
38417,italian
5183,chinese
4522,southern_us
29727,italian
47928,southern_us
11211,italian
10117,mexican
26611,mexican
21852,chinese
41769,italian
16342,mexican
13694,mexican
1173,thai
12257,thai
27392,indian
20360,chinese
16090,chinese
31245,chinese
23411,mexican
46268,italian
45488,italian
39708,japanese
25281,thai
9057,mexican
24917,italian
49532,southern_us
5491,italian
33378,italian
23340,italian
13456,cajun_creole
31952,indian
39823,mexican
445,italian
28523,southern_us
32201,italian
5612,japanese
44099,italian
7608,italian
30971,french
38223,mexican
43482,indian
36483,chinese
9875,southern_us
18378,chinese
9583,indian
13947,thai
8681,italian
46374,indian
47034,southern_us
45643,italian
5551,brazilian
23694,chinese
32724,japanese
48999,southern_us
5952,southern_us
36593,moroccan
48894,chinese
27066,mexican
9343,italian
35625,indian
22159,southern_us
39883,french
20939,chinese
21471,southern_us
2208,italian
38731,italian
10206,indian
425,cajun_creole
11081,indian
48333,vietnamese
46536,chinese
25686,french
41323,french
30523,french
29731,italian
23018,cajun_creole
43425,thai
43325,mexican
24159,italian
2121,chinese
15876,cajun_creole
11191,southern_us
4338,mexican
4072,mexican
29363,french
29278,indian
4276,french
47413,southern_us
16670,italian
31767,greek
37741,thai
45568,greek
13871,southern_us
15015,indian
1536,thai
1466,thai
10405,mexican
15963,italian
45075,italian
2588,italian
17070,italian
14012,thai
44422,southern_us
14609,southern_us
46913,mexican
5710,french
16086,french
48335,southern_us
41667,italian
20551,italian
29812,french
32212,vietnamese
18,italian
14823,filipino
30464,chinese
31748,greek
8081,mexican
2484,greek
41751,mexican
25020,italian
6889,mexican
37348,southern_us
27337,british
21625,southern_us
43407,moroccan
737,southern_us
42668,southern_us
36758,southern_us
3528,cajun_creole
40542,chinese
8277,chinese
22826,filipino
16937,irish
8216,italian
10738,brazilian
11932,korean
21240,italian
14296,italian
24128,french
44718,southern_us
40317,southern_us
22385,italian
16417,southern_us
19098,southern_us
36846,mexican
10401,chinese
10602,southern_us
16051,french
25205,french
45464,italian
8956,italian
23386,italian
7691,french
21774,mexican
49705,italian
34095,southern_us
40336,italian
44728,french
10843,southern_us
21666,italian
44202,italian
17673,greek
34724,southern_us
32367,french
14479,japanese
46203,southern_us
7485,french
24792,japanese
37601,italian
11749,thai
40459,vietnamese
6034,southern_us
46184,southern_us
8659,thai
28264,mexican
40788,chinese
25901,mexican
6880,southern_us
26443,mexican
27597,filipino
4679,italian
27054,mexican
33316,italian
28346,southern_us
46206,indian
9856,mexican
36740,mexican
38157,mexican
11701,chinese
43877,italian
21737,italian
17489,vietnamese
5182,italian
47765,mexican
36916,chinese
21953,french
44316,mexican
37928,vietnamese
23423,filipino
26636,italian
27428,italian
29136,italian
45677,chinese
35525,mexican
28707,southern_us
4234,chinese
45606,mexican
6646,cajun_creole
1733,chinese
31169,southern_us
45279,indian
14269,southern_us
26266,chinese
15973,italian
15279,mexican
33120,italian
26073,moroccan
25767,french
12044,french
822,italian
13536,italian
1978,southern_us
3895,italian
8427,greek
16946,italian
9005,mexican
42707,southern_us
17931,korean
2110,italian
21611,thai
48079,italian
22441,italian
43783,italian
49514,southern_us
26278,indian
39096,indian
36782,southern_us
31016,italian
41700,indian
8046,irish
14017,irish
48126,southern_us
48972,italian
21200,mexican
37825,italian
24835,mexican
38205,southern_us
48460,italian
29019,chinese
18799,russian
23742,moroccan
30089,indian
1400,cajun_creole
7025,italian
19873,korean
29374,mexican
45577,italian
46375,southern_us
28377,japanese
39019,chinese
16754,mexican
28648,mexican
32006,southern_us
49138,chinese
14159,southern_us
33747,italian
49510,mexican
2118,chinese
14463,mexican
12299,indian
16115,french
30854,italian
41412,southern_us
36655,korean
31595,chinese
8225,italian
47650,mexican
40681,mexican
43979,indian
7934,thai
45199,french
6851,thai
4006,mexican
610,vietnamese
18142,french
34363,italian
30475,brazilian
35246,mexican
29020,southern_us
27993,southern_us
24921,southern_us
22164,italian
725,southern_us
34349,spanish
48655,chinese
46658,italian
28212,mexican
27714,japanese
6049,italian
19836,italian
33934,italian
1338,southern_us
21498,russian
27005,italian
40168,korean
4877,italian
15415,thai
5545,chinese
20433,vietnamese
11634,russian
25492,indian
21017,mexican
22311,mexican
17808,chinese
30869,french
11794,southern_us
26414,italian
1450,thai
17605,indian
19789,french
25287,indian
526,italian
6426,italian
838,thai
38921,chinese
43956,mexican
16406,korean
33285,french
45131,filipino
44192,southern_us
36629,indian
23975,filipino
46511,italian
45907,mexican
22734,french
43589,italian
30287,cajun_creole
23900,spanish
11928,mexican
16529,italian
25626,mexican
12962,mexican
19959,italian
18195,southern_us
37128,mexican
25730,cajun_creole
40554,russian
34484,italian
17596,southern_us
47805,italian
8438,chinese
31594,french
2308,italian
40522,french
42693,korean
48848,mexican
44560,mexican
7700,southern_us
43908,cajun_creole
3930,mexican
20940,italian
12360,italian
23094,russian
20327,italian
34630,moroccan
41264,italian
25085,japanese
48479,cajun_creole
31715,italian
29569,indian
39317,french
15719,mexican
4162,mexican
15001,chinese
12123,indian
42748,indian
41905,italian
4484,italian
30867,french
17319,indian
13081,mexican
11899,mexican
13374,mexican
27495,filipino
18138,italian
14851,indian
16111,southern_us
23947,mexican
5970,filipino
16594,italian
5820,british
28254,cajun_creole
10280,chinese
45113,mexican
26103,mexican
14985,italian
35731,indian
30031,mexican
27627,italian
43874,mexican
14497,italian
45524,mexican
42287,indian
5922,chinese
25698,french
19355,southern_us
24250,chinese
11355,french
40719,italian
17155,italian
4387,mexican
21848,vietnamese
45934,mexican
14669,italian
7153,southern_us
19848,spanish
7324,mexican
11419,italian
42599,indian
30771,indian
28371,spanish
33112,italian
49146,italian
40340,southern_us
10502,italian
47056,southern_us
41269,indian
3350,vietnamese
23684,thai
20727,italian
23099,italian
49125,italian
24362,indian
44077,mexican
22428,italian
34271,mexican
24892,mexican
28073,greek
37462,italian
12,french
49513,french
43115,italian
44461,southern_us
41691,mexican
24331,french
34010,french
33379,indian
22653,italian
18136,cajun_creole
47396,thai
373,indian
28717,chinese
41036,thai
23119,italian
22546,italian
29176,indian
36192,french
41978,italian
16397,italian
22951,italian
35400,italian
18095,mexican
12517,southern_us
37493,greek
3927,southern_us
1147,italian
1370,italian
18935,mexican
10993,thai
4693,mexican
10439,cajun_creole
17130,chinese
1815,italian
871,mexican
18587,cajun_creole
34251,italian
12739,chinese
36588,italian
18833,chinese
47216,japanese
9988,mexican
31994,french
47730,thai
23665,russian
36099,british
20308,italian
36430,italian
19185,thai
12413,chinese
35605,southern_us
20708,mexican
19801,cajun_creole
32603,mexican
22243,italian
7244,southern_us
37724,southern_us
22988,mexican
41278,cajun_creole
2244,italian
5,mexican
32270,southern_us
7837,filipino
28188,italian
41484,greek
4767,mexican
13508,mexican
6806,filipino
26307,thai
33387,italian
9764,spanish
4815,mexican
42662,chinese
41477,mexican
6417,mexican
22285,mexican
49476,italian
26084,korean
44742,french
19022,mexican
32578,italian
10514,italian
13815,italian
19472,italian
7373,mexican
23280,italian
11559,chinese
12765,italian
40511,mexican
40858,cajun_creole
24236,southern_us
16187,chinese
42423,italian
32296,chinese
44908,mexican
2833,filipino
25142,french
7268,italian
5582,southern_us
25289,mexican
2838,indian
10185,mexican
45665,southern_us
38764,southern_us
33129,italian
18427,southern_us
15256,korean
6477,mexican
30986,mexican
25978,cajun_creole
5957,french
40329,chinese
11071,italian
48793,chinese
5115,indian
40723,mexican
41245,chinese
6240,italian
4699,mexican
13769,italian
33336,thai
4811,chinese
18127,italian
42772,greek
45102,french
26926,italian
47055,chinese
15650,italian
26966,southern_us
45230,italian
44400,indian
26203,indian
21311,filipino
11945,french
25732,southern_us
39567,indian
25575,chinese
7211,indian
13410,mexican
173,chinese
11563,chinese
38716,japanese
32625,southern_us
22638,vietnamese
23818,italian
8596,filipino
27471,indian
28233,french
47682,indian
20385,italian
12567,indian
43903,mexican
4925,southern_us
7818,mexican
35051,southern_us
4586,moroccan
20743,mexican
16369,chinese
13883,mexican
38849,vietnamese
26017,italian
24719,southern_us
15767,spanish
30007,indian
34297,cajun_creole
30597,british
25578,french
41719,brazilian
23913,italian
11153,mexican
39196,moroccan
7338,mexican
21090,italian
25451,italian
5482,chinese
23031,italian
15926,greek
28527,french
40828,italian
42196,italian
39387,italian
28870,southern_us
15503,italian
36678,italian
38576,italian
16192,italian
25622,italian
12687,southern_us
48280,italian
47405,french
15140,southern_us
20579,chinese
30880,mexican
39040,southern_us
17487,cajun_creole
3762,southern_us
20910,italian
19072,mexican
39412,french
28679,indian
7314,chinese
34143,spanish
5594,southern_us
24503,indian
28432,japanese
21054,cajun_creole
11965,indian
30692,thai
9901,italian
37008,italian
25505,french
10740,southern_us
21791,thai
5539,french
19680,italian
24129,thai
8351,mexican
12701,italian
12042,chinese
26441,indian
21399,chinese
43615,italian
12283,mexican
32715,southern_us
24499,southern_us
9035,italian
22563,southern_us
28467,french
41765,southern_us
38064,chinese
31087,french
23005,mexican
25806,greek
37930,french
10879,japanese
40080,mexican
11216,italian
42099,southern_us
27377,italian
4453,mexican
9001,southern_us
27383,greek
18472,southern_us
22313,french
31709,thai
38931,southern_us
5261,vietnamese
17530,chinese
19071,italian
42108,italian
7099,chinese
10678,mexican
226,french
16283,mexican
42538,italian
7991,indian
6127,southern_us
16011,southern_us
5664,filipino
19882,italian
48540,moroccan
45897,indian
46935,mexican
738,southern_us
25990,chinese
15397,southern_us
17496,southern_us
29458,italian
31331,japanese
17562,italian
12661,italian
35726,indian
34728,indian
32619,southern_us
14510,filipino
25391,mexican
34723,southern_us
28055,italian
15498,thai
42070,southern_us
26506,italian
35888,indian
40255,filipino
2943,italian
48785,french
8979,mexican
27068,mexican
19842,mexican
28677,chinese
27565,italian
35410,mexican
6149,southern_us
45188,indian
33341,french
15024,chinese
35126,indian
19020,indian
9491,italian
40281,spanish
34120,thai
6504,french
8285,italian
21811,italian
24014,italian
5134,mexican
7360,indian
47692,italian
41845,greek
34326,italian
19249,southern_us
6843,french
15897,indian
17032,moroccan
16293,italian
9128,chinese
40249,mexican
33418,mexican
38161,chinese
24973,chinese
30725,italian
46619,italian
16252,mexican
4516,cajun_creole
3652,italian
7704,french
18104,japanese
39865,mexican
22207,italian
29362,southern_us
40422,southern_us
5285,indian
36114,thai
26586,french
49698,southern_us
27718,french
36219,french
30609,italian
44118,mexican
30917,italian
37880,greek
43301,mexican
21584,chinese
8328,french
46508,mexican
31063,mexican
17264,mexican
586,mexican
19414,thai
10375,spanish
29177,italian
949,italian
28118,mexican
4160,italian
24882,italian
13571,mexican
11532,mexican
6928,italian
31998,italian
22741,vietnamese
13915,southern_us
48633,french
1011,mexican
17649,russian
32786,indian
18615,chinese
48257,italian
11599,mexican
43063,french
14526,chinese
37125,italian
8063,indian
32934,japanese
12139,irish
33392,chinese
8538,french
47527,chinese
33955,vietnamese
8088,mexican
33306,greek
22004,mexican
49699,mexican
45344,jamaican
8924,french
8965,indian
37812,italian
26605,southern_us
1499,southern_us
41392,chinese
2338,indian
48685,italian
39463,mexican
16150,indian
42577,italian
761,french
43360,french
47783,mexican
20532,indian
11963,italian
41456,mexican
20446,southern_us
34645,italian
4238,french
49502,southern_us
6451,french
18981,japanese
35385,indian
2459,italian
32884,italian
4809,italian
14992,spanish
36732,japanese
33064,italian
16264,italian
46857,mexican
7003,mexican
20492,cajun_creole
25654,mexican
10849,chinese
29207,indian
27412,southern_us
47264,mexican
24155,chinese
49484,southern_us
36541,italian
49339,mexican
25840,spanish
14136,french
45538,mexican
31716,mexican
35893,italian
20742,chinese
1158,cajun_creole
7742,chinese
14846,mexican
27770,filipino
41274,japanese
43871,greek
24983,italian
37305,french
18545,filipino
41013,moroccan
15782,italian
3892,spanish
16005,italian
38901,southern_us
40350,moroccan
40268,thai
11941,chinese
32193,italian
6438,chinese
28612,french
34937,southern_us
18750,southern_us
44983,french
8662,irish
10026,italian
784,southern_us
28879,irish
5707,thai
45299,mexican
40004,italian
7800,mexican
20166,mexican
48006,italian
20841,british
23893,greek
20164,french
45206,mexican
22864,mexican
46996,chinese
16927,irish
678,greek
1317,italian
43897,korean
24269,mexican
11316,mexican
1902,chinese
46191,japanese
31549,thai
22391,mexican
19490,mexican
8356,mexican
45697,indian
47308,southern_us
46898,mexican
14830,indian
3738,indian
33149,italian
36390,southern_us
10543,southern_us
22597,indian
49045,mexican
26531,thai
38356,southern_us
31739,southern_us
28912,chinese
42828,brazilian
3903,italian
44976,italian
28573,southern_us
44215,japanese
35636,mexican
10709,mexican
44787,thai
3263,chinese
36111,cajun_creole
38476,southern_us
28105,french
43568,cajun_creole
6441,mexican
45081,southern_us
8666,greek
35983,chinese
14186,southern_us
10143,southern_us
2448,southern_us
26012,thai
48776,cajun_creole
39833,italian
12533,southern_us
13637,french
5998,southern_us
28339,french
26881,southern_us
40945,southern_us
36422,vietnamese
40041,italian
38541,cajun_creole
35240,cajun_creole
44367,mexican
18043,greek
35014,indian
30069,italian
16713,mexican
12339,chinese
12234,italian
12453,italian
22609,chinese
44725,southern_us
29732,thai
44392,french
23798,indian
24772,mexican
12345,italian
23309,mexican
40450,moroccan
28710,italian
8336,moroccan
3554,chinese
5668,southern_us
34033,southern_us
20513,mexican
1130,italian
30203,mexican
46316,greek
29023,vietnamese
22289,vietnamese
49330,southern_us
32512,spanish
4554,indian
14947,italian
33667,southern_us
49000,cajun_creole
31457,indian
46254,southern_us
37570,southern_us
5605,italian
24507,indian
30816,vietnamese
32852,mexican
13107,vietnamese
20463,french
85,french
27025,mexican
40983,italian
20113,italian
44284,mexican
16999,southern_us
35662,chinese
14382,italian
40297,korean
32630,indian
7264,irish
14867,southern_us
18802,french
3985,indian
35155,italian
17760,brazilian
14474,indian
28666,mexican
38277,mexican
7931,indian
49649,indian
8266,mexican
29725,mexican
20460,chinese
4097,italian
44710,italian
6344,mexican
11194,indian
44716,italian
34191,chinese
39699,indian
14929,italian
47451,italian
24368,mexican
884,italian
5137,italian
38574,french
48792,italian
49132,chinese
5669,cajun_creole
37952,chinese
49298,mexican
41405,southern_us
34909,italian
10767,indian
5721,italian
27292,southern_us
18692,chinese
27907,korean
45127,indian
33534,italian
26,filipino
13068,italian
45579,mexican
28956,southern_us
1201,italian
43090,mexican
30197,southern_us
27762,italian
43057,italian
24887,southern_us
43916,cajun_creole
544,mexican
10438,british
9331,indian
649,mexican
32577,moroccan
36873,italian
48446,thai
28909,mexican
1999,chinese
42137,indian
48503,jamaican
49033,japanese
1053,italian
5535,cajun_creole
21864,indian
21042,french
3321,indian
16337,italian
22885,thai
4020,southern_us
41425,mexican
2830,mexican
26570,italian
19943,british
17114,japanese
6009,greek
43791,italian
13681,mexican
11385,japanese
21875,chinese
32449,chinese
3924,italian
8799,french
1989,french
23288,southern_us
23920,french
46349,mexican
44238,french
31337,chinese
14492,filipino
18368,greek
13781,italian
42371,chinese
20640,chinese
48955,southern_us
46955,mexican
30032,southern_us
3103,irish
19597,mexican
23435,chinese
31446,japanese
33791,korean
23813,indian
14538,greek
35181,italian
6246,japanese
40850,mexican
32080,italian
781,indian
7679,indian
44640,greek
17645,spanish
12454,japanese
28430,chinese
6876,cajun_creole
48868,italian
43333,southern_us
9807,french
27843,chinese
45089,southern_us
41811,chinese
28131,italian
23394,korean
29599,italian
40086,mexican
20013,italian
18134,thai
48291,vietnamese
30903,indian
2777,greek
3630,french
37511,southern_us
26835,southern_us
7201,chinese
20442,italian
19136,french
40878,mexican
1177,italian
43121,cajun_creole
11307,southern_us
37617,indian
25583,japanese
27863,indian
17830,indian
18267,chinese
29923,cajun_creole
27827,french
4616,mexican
9979,indian
2878,french
40101,vietnamese
13411,indian
9683,italian
48733,italian
27233,french
25926,thai
22098,southern_us
16095,mexican
15839,italian
10882,french
44004,southern_us
45224,chinese
40285,italian
20598,mexican
19307,italian
14899,korean
36512,irish
37453,russian
4319,italian
28718,italian
44611,cajun_creole
26031,british
36988,italian
24182,japanese
4727,italian
25982,british
9544,italian
48030,southern_us
47789,mexican
16245,italian
12440,french
32989,italian
10582,cajun_creole
23028,southern_us
45653,southern_us
46888,italian
20392,mexican
13453,chinese
1300,moroccan
29343,southern_us
27423,indian
46977,southern_us
27479,japanese
37899,italian
21177,italian
45590,southern_us
46775,british
45416,indian
23039,indian
26308,mexican
23306,italian
42367,vietnamese
41379,mexican
16715,french
33712,southern_us
24136,spanish
26094,italian
2212,chinese
19672,italian
42872,mexican
36661,moroccan
26319,greek
263,french
13942,indian
43311,mexican
12743,italian
7519,mexican
35601,chinese
44197,french
8617,italian
6573,italian
13377,italian
31725,french
13042,korean
2701,southern_us
38137,indian
11356,mexican
3202,southern_us
15530,italian
18012,italian
22683,mexican
37199,french
5169,italian
43401,italian
7246,cajun_creole
36491,italian
40868,southern_us
8084,italian
45914,french
32344,southern_us
27508,southern_us
27323,mexican
29576,southern_us
13998,mexican
28214,indian
2918,italian
19918,southern_us
44955,indian
7007,chinese
32164,russian
20929,chinese
10380,mexican
28015,indian
24501,southern_us
37257,korean
17772,mexican
7977,indian
24949,chinese
9467,italian
18520,mexican
48539,mexican
11435,mexican
44041,italian
44022,mexican
19010,mexican
18395,mexican
35008,southern_us
45807,mexican
27065,thai
460,thai
22725,french
32575,mexican
10099,southern_us
9431,cajun_creole
9493,mexican
30423,french
11861,french
22632,indian
32893,japanese
5868,chinese
3938,mexican
17724,italian
4075,southern_us
24174,indian
34798,greek
9407,japanese
4008,mexican
6472,mexican
43384,french
47289,chinese
27905,italian
9628,indian
41613,chinese
8128,mexican
33224,chinese
21571,italian
41246,french
48240,italian
46816,italian
45778,spanish
13798,italian
31606,southern_us
43293,italian
27725,italian
7614,southern_us
24798,italian
16256,mexican
10296,chinese
46895,indian
18706,italian
25895,chinese
42986,indian
42194,italian
44727,french
2381,mexican
7850,moroccan
21066,southern_us
1427,vietnamese
30832,french
44593,mexican
35604,italian
42802,italian
30307,greek
8893,italian
43086,indian
278,irish
48861,italian
9641,greek
18801,southern_us
13009,indian
42823,italian
3954,mexican
49035,southern_us
34278,thai
25941,southern_us
38577,southern_us
37973,russian
813,italian
29444,italian
30058,southern_us
34601,mexican
42370,italian
9228,southern_us
12638,french
37549,french
19802,southern_us
30931,vietnamese
22179,chinese
44664,mexican
42631,spanish
23407,chinese
30557,vietnamese
28888,italian
326,mexican
47891,mexican
22600,greek
24737,italian
11278,cajun_creole
42285,mexican
18700,french
11577,italian
5218,italian
13220,british
16992,indian
22967,chinese
16610,vietnamese
46382,korean
28228,italian
18123,italian
25348,italian
48051,mexican
26379,thai
38821,french
44418,chinese
22932,mexican
17089,greek
17307,filipino
8828,italian
21515,italian
41525,mexican
18627,italian
8423,french
17848,italian
12762,southern_us
2524,mexican
15334,cajun_creole
3322,italian
5367,italian
5255,mexican
9150,moroccan
22599,italian
7368,cajun_creole
25212,filipino
29633,italian
26841,mexican
20127,italian
4992,mexican
35021,italian
47863,thai
530,italian
1974,moroccan
3006,chinese
23010,japanese
21593,greek
11204,italian
3363,italian
33675,southern_us
38682,thai
46627,southern_us
12852,southern_us
37503,italian
20805,jamaican
18925,mexican
27954,french
20154,mexican
11714,italian
11134,italian
29380,french
19736,indian
10476,mexican
4136,indian
36681,mexican
35006,italian
36876,spanish
10774,french
27429,french
9455,french
5774,mexican
48634,italian
37245,moroccan
17279,italian
9366,italian
26166,southern_us
5247,italian
41148,greek
19055,mexican
2229,french
27352,french
24718,italian
17647,southern_us
21324,mexican
4946,korean
21404,italian
6849,southern_us
4572,italian
48468,vietnamese
37152,chinese
825,mexican
47537,mexican
5072,french
18872,thai
37657,spanish
39345,british
9604,thai
5363,italian
12065,italian
12366,french
15642,vietnamese
20213,indian
16381,italian
25412,mexican
34973,southern_us
13475,russian
24334,mexican
4428,mexican
7273,italian
35903,indian
41592,italian
44689,chinese
42405,italian
6995,brazilian
2577,indian
48095,chinese
6623,french
22733,korean
36104,italian
23779,chinese
46697,thai
47965,italian
17225,southern_us
37106,indian
12615,indian
36033,southern_us
45146,greek
45800,indian
30163,southern_us
12660,italian
11490,italian
40192,chinese
21436,italian
48613,italian
1628,mexican
19953,southern_us
44451,mexican
45922,mexican
4804,southern_us
1751,southern_us
26520,french
39367,italian
23616,vietnamese
38862,southern_us
21414,southern_us
2452,greek
27591,french
14224,vietnamese
36691,spanish
15391,southern_us
11104,mexican
16206,italian
9156,italian
16344,mexican
33295,chinese
47513,french
5352,southern_us
28741,italian
6847,indian
36463,thai
14838,italian
37311,italian
6347,thai
47812,french
34919,indian
14812,mexican
11772,mexican
44916,italian
2014,indian
13041,japanese
40815,french
32713,southern_us
38272,mexican
30770,chinese
22254,italian
45828,mexican
49113,southern_us
37876,mexican
30219,french
3111,mexican
33267,italian
35742,italian
15890,southern_us
10968,mexican
45879,italian
18676,italian
29425,italian
27055,italian
19485,italian
47644,italian
1988,mexican
21210,italian
3792,italian
9071,thai
25703,mexican
25404,chinese
5791,french
35221,italian
33813,indian
21441,mexican
10503,french
17270,korean
17560,french
25735,indian
34818,southern_us
2970,indian
39582,mexican
22358,mexican
2864,indian
15823,indian
31475,indian
30636,chinese
28962,southern_us
45813,indian
4000,mexican
35530,chinese
974,italian
12382,cajun_creole
7347,italian
26496,italian
33767,mexican
48412,chinese
40496,moroccan
37961,chinese
6571,chinese
49304,mexican
34097,mexican
10646,mexican
44083,chinese
48463,italian
1063,indian
30583,italian
26237,italian
8680,southern_us
32752,italian
23273,greek
5717,chinese
2579,indian
45463,italian
38241,mexican
30514,italian
13101,italian
19210,cajun_creole
26502,cajun_creole
46982,southern_us
21905,italian
46699,cajun_creole
15406,moroccan
45763,mexican
721,southern_us
32708,southern_us
38004,mexican
17682,cajun_creole
46596,chinese
48682,italian
31605,mexican
38031,cajun_creole
18179,french
48663,italian
36353,italian
4550,southern_us
35488,southern_us
33342,mexican
25731,southern_us
48838,indian
39653,vietnamese
33286,indian
21344,italian
37156,french
20611,moroccan
8869,mexican
44038,italian
42754,french
23823,irish
13596,french
45059,italian
46483,italian
253,japanese
4053,french
8559,italian
7844,italian
9188,southern_us
32548,thai
26083,italian
20244,french
37673,mexican
668,cajun_creole
29434,italian
16805,italian
45658,mexican
47594,italian
7452,russian
22645,french
42522,italian
23363,filipino
35610,french
37631,southern_us
8879,indian
38337,italian
19826,indian
8844,french
6484,italian
45118,british
22731,indian
20793,chinese
16487,indian
24490,chinese
15889,mexican
22935,italian
3143,mexican
48510,mexican
35910,italian
17474,indian
32396,mexican
24714,southern_us
36160,vietnamese
20077,italian
28828,spanish
42205,chinese
36725,filipino
10316,chinese
33623,southern_us
39291,mexican
49350,italian
14699,mexican
21702,italian
41906,mexican
4489,southern_us
24409,greek
29332,chinese
8337,southern_us
918,chinese
12435,southern_us
48231,chinese
28383,chinese
4545,mexican
13102,italian
33947,mexican
24615,italian
49589,japanese
41481,italian
38905,mexican
19812,southern_us
6160,italian
38993,spanish
34354,mexican
31246,italian
35369,japanese
21637,southern_us
49617,cajun_creole
23003,greek
40683,southern_us
17920,southern_us
18021,southern_us
46780,chinese
1684,italian
1953,southern_us
15537,chinese
2489,italian
34708,cajun_creole
47554,italian
30298,mexican
23459,spanish
2593,cajun_creole
7216,cajun_creole
35883,mexican
27039,chinese
47957,italian
7815,mexican
5270,italian
10768,mexican
29740,italian
3068,cajun_creole
29535,mexican
7182,mexican
7796,french
41409,southern_us
39671,southern_us
28559,italian
32146,french
23439,italian
31391,italian
42855,thai
11813,mexican
48272,southern_us
12263,italian
2787,spanish
16385,french
42523,mexican
26150,southern_us
17544,british
29802,italian
4294,cajun_creole
12696,cajun_creole
9075,italian
20159,irish
31282,french
13057,italian
26814,thai
23909,vietnamese
27882,mexican
43452,moroccan
40246,mexican
8493,mexican
13302,southern_us
25606,mexican
14808,korean
40265,cajun_creole
13155,indian
28097,southern_us
32076,indian
